4817	Financial Literacy Workshops	Conduct financial literacy workshops to help educate struggling families in Buena Park          	11827	Speech & Language Developemnt Center                                                                                    	Income	8699 Holder Street 	Buena Park          	CA  	90620	555-123-1827	fake11827@email.com 33.841298	 -118.010645
4818	Computer Literacy Workshops	Teach people in under-served communities basic computer literacy in Buena Park          	11827	Speech & Language Developemnt Center                                                                                    	Income	8699 Holder Street 	Buena Park          	CA  	90620	555-123-1827	fake11827@email.com 33.841298	 -118.010645
4819	Job Interview/Resume Workshops	Help the unemployed prepared for a job interview in Buena Park          	11827	Speech & Language Developemnt Center                                                                                    	Income	8699 Holder Street 	Buena Park          	CA  	90620	555-123-1827	fake11827@email.com 33.841298	 -118.010645
4820	Earned Income Tax Credit (EITC) a.k.a. Volunteer Income Tax Assistance (VITA)	Help poor families prepare their tax forms for EITC in Buena Park          	11827	Speech & Language Developemnt Center                                                                                    	Income	8699 Holder Street 	Buena Park          	CA  	90620	555-123-1827	fake11827@email.com 33.841298	 -118.010645
4821	Life Skills Class Facilitation	Help poor families and individuals acquire the life-skills they need to succeed. in Buena Park          	11827	Speech & Language Developemnt Center                                                                                    	Income	8699 Holder Street 	Buena Park          	CA  	90620	555-123-1827	fake11827@email.com 33.838625	 -118.019839
4822	Book/literacy fairs	Help organize a literary and book fair in South Pasadena	11764	South Pasadena Educational  Foundation	Education	 P.O. Box 3342 	South Pasadena	CA  	91031	555-123-1764	fake11764@email.com 49.706982	 11.058572
4823	Career Days	Help organize a career day at an agency or school in South Pasadena	11764	South Pasadena Educational  Foundation	Education	 P.O. Box 3342 	South Pasadena	CA  	91031	555-123-1764	fake11764@email.com 49.706982	 11.058572
4824	Back to school events (supplies/backpack drives)	Help prepare back to school events in under-served communities in South Pasadena	11764	South Pasadena Educational  Foundation	Education	 P.O. Box 3342 	South Pasadena	CA  	91031	555-123-1764	fake11764@email.com 49.706982	 11.058572
4825	After-school homework help/tutoring	Tutor students after school in South Pasadena	11764	South Pasadena Educational  Foundation	Education	 P.O. Box 3342 	South Pasadena	CA  	91031	555-123-1764	fake11764@email.com 49.706982	 11.058572
4826	Mentoring	Mentor a Teenager in South Pasadena	11764	South Pasadena Educational  Foundation	Education	 P.O. Box 3342 	South Pasadena	CA  	91031	555-123-1764	fake11764@email.com 49.706982	 11.058572
4827	Graduations	Help at a High School student graduation ceremony in South Pasadena	11764	South Pasadena Educational  Foundation	Education	 P.O. Box 3342 	South Pasadena	CA  	91031	555-123-1764	fake11764@email.com 49.706982	 11.058572
4828	Childcare	Help provide childcare at an agency serving families in poverty in El Segundo          	11742	South Bay Center For Counseling	Income	360 No Sepulveda Blvd. Suite 2075	El Segundo          	CA  	90245	555-123-1742	fake11742@email.com 33.922538	 -118.406089
4829	Financial Literacy Workshops	Conduct financial literacy workshops to help educate struggling families in El Segundo          	11742	South Bay Center For Counseling	Income	360 No Sepulveda Blvd. Suite 2075	El Segundo          	CA  	90245	555-123-1742	fake11742@email.com 33.922538	 -118.406089
4830	Computer Literacy Workshops	Teach people in under-served communities basic computer literacy in El Segundo          	11742	South Bay Center For Counseling	Income	360 No Sepulveda Blvd. Suite 2075	El Segundo          	CA  	90245	555-123-1742	fake11742@email.com 33.922538	 -118.406089
4831	Job Interview/Resume Workshops	Help the unemployed prepared for a job interview in El Segundo          	11742	South Bay Center For Counseling	Income	360 No Sepulveda Blvd. Suite 2075	El Segundo          	CA  	90245	555-123-1742	fake11742@email.com 33.922538	 -118.406089
4832	Earned Income Tax Credit (EITC) a.k.a. Volunteer Income Tax Assistance (VITA)	Help poor families prepare their tax forms for EITC in El Segundo          	11742	South Bay Center For Counseling	Income	360 No Sepulveda Blvd. Suite 2075	El Segundo          	CA  	90245	555-123-1742	fake11742@email.com 33.922538	 -118.406089
4833	Life Skills Class Facilitation	Help poor families and individuals acquire the life-skills they need to succeed. in El Segundo          	11742	South Bay Center For Counseling	Income	360 No Sepulveda Blvd. Suite 2075	El Segundo          	CA  	90245	555-123-1742	fake11742@email.com 33.922538	 -118.406089
4834	Welcome Home Kit assembly	Help assemble a Welcome Home Gift Basket for a formerly home person, scheduled to occupy a Permanent Supportive Housing dwelling in Los Angeles         	11721	Society of St. Vincent De Paul	BasicNeeds	210 North Avenue 21 	Los Angeles         	CA  	90031	555-123-1721	fake11721@email.com 34.078813	 -118.212163
4835	Basic needs "kit" assembly	Help assemble a kit to help families in need navigate the maze of services available to them in Los Angeles         	11721	Society of St. Vincent De Paul	BasicNeeds	210 North Avenue 21 	Los Angeles         	CA  	90031	555-123-1721	fake11721@email.com 34.078813	 -118.212163
4836	Donation sorting	Help Process Gifts for an Organization in Los Angeles         	11721	Society of St. Vincent De Paul	BasicNeeds	210 North Avenue 21 	Los Angeles         	CA  	90031	555-123-1721	fake11721@email.com 34.078813	 -118.212163
4837	Cooking groups	Participate in a cooking group to prepare food for a homeless shelter in Los Angeles         	11721	Society of St. Vincent De Paul	BasicNeeds	210 North Avenue 21 	Los Angeles         	CA  	90031	555-123-1721	fake11721@email.com 34.078813	 -118.212163
4838	Gift/Food Drives	Help organize a food drive or a gift drive for a shelter serving the homeless in Los Angeles         	11721	Society of St. Vincent De Paul	BasicNeeds	210 North Avenue 21 	Los Angeles         	CA  	90031	555-123-1721	fake11721@email.com 34.077067	 -118.221353
4839	Welcome Home Kit assembly	Help assemble a Welcome Home Gift Basket for a formerly home person, scheduled to occupy a Permanent Supportive Housing dwelling in Santa Clarita	11698	Single Mothers Outreach Inc.	BasicNeeds	26881 Ruether Avenue 	Santa Clarita	CA  	91351	555-123-1698	fake11698@email.com 34.426803	 -118.469567
4840	Basic needs "kit" assembly	Help assemble a kit to help families in need navigate the maze of services available to them in Santa Clarita	11698	Single Mothers Outreach Inc.	BasicNeeds	26881 Ruether Avenue 	Santa Clarita	CA  	91351	555-123-1698	fake11698@email.com 34.426803	 -118.469567
4841	Donation sorting	Help Process Gifts for an Organization in Santa Clarita	11698	Single Mothers Outreach Inc.	BasicNeeds	26881 Ruether Avenue 	Santa Clarita	CA  	91351	555-123-1698	fake11698@email.com 34.426803	 -118.469567
4842	Cooking groups	Participate in a cooking group to prepare food for a homeless shelter in Santa Clarita	11698	Single Mothers Outreach Inc.	BasicNeeds	26881 Ruether Avenue 	Santa Clarita	CA  	91351	555-123-1698	fake11698@email.com 34.426803	 -118.469567
4843	Gift/Food Drives	Help organize a food drive or a gift drive for a shelter serving the homeless in Santa Clarita	11698	Single Mothers Outreach Inc.	BasicNeeds	26881 Ruether Avenue 	Santa Clarita	CA  	91351	555-123-1698	fake11698@email.com 34.423026	 -118.498543
4844	Welcome Home Kit assembly	Help assemble a Welcome Home Gift Basket for a formerly home person, scheduled to occupy a Permanent Supportive Housing dwelling in Los Angeles	11663	Sickle Cell Disease Foundation of California	BasicNeeds	5777 West Century Boulevard Suite 1230	Los Angeles	CA  	90045	555-123-1663	fake11663@email.com 33.945179	 -118.371739
4845	Basic needs "kit" assembly	Help assemble a kit to help families in need navigate the maze of services available to them in Los Angeles	11663	Sickle Cell Disease Foundation of California	BasicNeeds	5777 West Century Boulevard Suite 1230	Los Angeles	CA  	90045	555-123-1663	fake11663@email.com 33.945179	 -118.371739
4846	Donation sorting	Help Process Gifts for an Organization in Los Angeles	11663	Sickle Cell Disease Foundation of California	BasicNeeds	5777 West Century Boulevard Suite 1230	Los Angeles	CA  	90045	555-123-1663	fake11663@email.com 33.945179	 -118.371739
4847	Cooking groups	Participate in a cooking group to prepare food for a homeless shelter in Los Angeles	11663	Sickle Cell Disease Foundation of California	BasicNeeds	5777 West Century Boulevard Suite 1230	Los Angeles	CA  	90045	555-123-1663	fake11663@email.com 33.945179	 -118.371739
4848	Gift/Food Drives	Help organize a food drive or a gift drive for a shelter serving the homeless in Los Angeles	11663	Sickle Cell Disease Foundation of California	BasicNeeds	5777 West Century Boulevard Suite 1230	Los Angeles	CA  	90045	555-123-1663	fake11663@email.com 33.945179	 -118.371739
4849	Welcome Home Kit assembly	Help assemble a Welcome Home Gift Basket for a formerly home person, scheduled to occupy a Permanent Supportive Housing dwelling in Claremont           	11645	Shoes That Fit	BasicNeeds	1420 N. Claremont Boulevard #107B	Claremont           	CA  	91711	555-123-1645	fake11645@email.com 34.112238	 -117.719174
4850	Basic needs "kit" assembly	Help assemble a kit to help families in need navigate the maze of services available to them in Claremont           	11645	Shoes That Fit	BasicNeeds	1420 N. Claremont Boulevard #107B	Claremont           	CA  	91711	555-123-1645	fake11645@email.com 34.112238	 -117.719174
4851	Donation sorting	Help Process Gifts for an Organization in Claremont           	11645	Shoes That Fit	BasicNeeds	1420 N. Claremont Boulevard #107B	Claremont           	CA  	91711	555-123-1645	fake11645@email.com 34.112238	 -117.719174
4852	Cooking groups	Participate in a cooking group to prepare food for a homeless shelter in Claremont           	11645	Shoes That Fit	BasicNeeds	1420 N. Claremont Boulevard #107B	Claremont           	CA  	91711	555-123-1645	fake11645@email.com 34.112238	 -117.719174
4853	Gift/Food Drives	Help organize a food drive or a gift drive for a shelter serving the homeless in Claremont           	11645	Shoes That Fit	BasicNeeds	1420 N. Claremont Boulevard #107B	Claremont           	CA  	91711	555-123-1645	fake11645@email.com 34.112238	 -117.719174
4854	Welcome Home Kit assembly	Help assemble a Welcome Home Gift Basket for a formerly home person, scheduled to occupy a Permanent Supportive Housing dwelling in Los Angeles         	11644	Shields For Families	BasicNeeds	 P O Box 59129 	Los Angeles         	CA  	90059	555-123-1644	fake11644@email.com 33.926237	 -118.248632
4855	Basic needs "kit" assembly	Help assemble a kit to help families in need navigate the maze of services available to them in Los Angeles         	11644	Shields For Families	BasicNeeds	 P O Box 59129 	Los Angeles         	CA  	90059	555-123-1644	fake11644@email.com 33.926237	 -118.248632
4856	Donation sorting	Help Process Gifts for an Organization in Los Angeles         	11644	Shields For Families	BasicNeeds	 P O Box 59129 	Los Angeles         	CA  	90059	555-123-1644	fake11644@email.com 33.926237	 -118.248632
4857	Cooking groups	Participate in a cooking group to prepare food for a homeless shelter in Los Angeles         	11644	Shields For Families	BasicNeeds	 P O Box 59129 	Los Angeles         	CA  	90059	555-123-1644	fake11644@email.com 33.926237	 -118.248632
4858	Gift/Food Drives	Help organize a food drive or a gift drive for a shelter serving the homeless in Los Angeles         	11644	Shields For Families	BasicNeeds	 P O Box 59129 	Los Angeles         	CA  	90059	555-123-1644	fake11644@email.com 33.926237	 -118.248632
4859	Welcome Home Kit assembly	Help assemble a Welcome Home Gift Basket for a formerly home person, scheduled to occupy a Permanent Supportive Housing dwelling in Los Angeles         	11628	Shelter Partnership Inc.	BasicNeeds	523 West Sixth St Ste 616	Los Angeles         	CA  	90014	555-123-1628	fake11628@email.com 34.042972	 -118.251764
4860	Basic needs "kit" assembly	Help assemble a kit to help families in need navigate the maze of services available to them in Los Angeles         	11628	Shelter Partnership Inc.	BasicNeeds	523 West Sixth St Ste 616	Los Angeles         	CA  	90014	555-123-1628	fake11628@email.com 34.042972	 -118.251764
4861	Donation sorting	Help Process Gifts for an Organization in Los Angeles         	11628	Shelter Partnership Inc.	BasicNeeds	523 West Sixth St Ste 616	Los Angeles         	CA  	90014	555-123-1628	fake11628@email.com 34.042972	 -118.251764
4862	Cooking groups	Participate in a cooking group to prepare food for a homeless shelter in Los Angeles         	11628	Shelter Partnership Inc.	BasicNeeds	523 West Sixth St Ste 616	Los Angeles         	CA  	90014	555-123-1628	fake11628@email.com 34.042972	 -118.251764
4863	Gift/Food Drives	Help organize a food drive or a gift drive for a shelter serving the homeless in Los Angeles         	11628	Shelter Partnership Inc.	BasicNeeds	523 West Sixth St Ste 616	Los Angeles         	CA  	90014	555-123-1628	fake11628@email.com 34.042972	 -118.251764
4864	Welcome Home Kit assembly	Help assemble a Welcome Home Gift Basket for a formerly home person, scheduled to occupy a Permanent Supportive Housing dwelling in Palm Desert         	11624	Shelter From The Storm	BasicNeeds	73555 Alessandro Drive, Suite D	Palm Desert         	CA  	92260	555-123-1624	fake11624@email.com 48.788209	 2.283014
4865	Basic needs "kit" assembly	Help assemble a kit to help families in need navigate the maze of services available to them in Palm Desert         	11624	Shelter From The Storm	BasicNeeds	73555 Alessandro Drive, Suite D	Palm Desert         	CA  	92260	555-123-1624	fake11624@email.com 48.788209	 2.283014
4866	Donation sorting	Help Process Gifts for an Organization in Palm Desert         	11624	Shelter From The Storm	BasicNeeds	73555 Alessandro Drive, Suite D	Palm Desert         	CA  	92260	555-123-1624	fake11624@email.com 48.788209	 2.283014
4867	Cooking groups	Participate in a cooking group to prepare food for a homeless shelter in Palm Desert         	11624	Shelter From The Storm	BasicNeeds	73555 Alessandro Drive, Suite D	Palm Desert         	CA  	92260	555-123-1624	fake11624@email.com 48.788209	 2.283014
4868	Gift/Food Drives	Help organize a food drive or a gift drive for a shelter serving the homeless in Palm Desert         	11624	Shelter From The Storm	BasicNeeds	73555 Alessandro Drive, Suite D	Palm Desert         	CA  	92260	555-123-1624	fake11624@email.com 48.788209	 2.283014
4869	Welcome Home Kit assembly	Help assemble a Welcome Home Gift Basket for a formerly home person, scheduled to occupy a Permanent Supportive Housing dwelling in Costa Mesa          	11617	Share Our Selves Corporation                                                                                            	BasicNeeds	1550 Superior Ave 	Costa Mesa          	CA  	92627	555-123-1617	fake11617@email.com 33.646793	 -117.918192
4870	Basic needs "kit" assembly	Help assemble a kit to help families in need navigate the maze of services available to them in Costa Mesa          	11617	Share Our Selves Corporation                                                                                            	BasicNeeds	1550 Superior Ave 	Costa Mesa          	CA  	92627	555-123-1617	fake11617@email.com 33.646793	 -117.918192
4871	Donation sorting	Help Process Gifts for an Organization in Costa Mesa          	11617	Share Our Selves Corporation                                                                                            	BasicNeeds	1550 Superior Ave 	Costa Mesa          	CA  	92627	555-123-1617	fake11617@email.com 33.646793	 -117.918192
4872	Cooking groups	Participate in a cooking group to prepare food for a homeless shelter in Costa Mesa          	11617	Share Our Selves Corporation                                                                                            	BasicNeeds	1550 Superior Ave 	Costa Mesa          	CA  	92627	555-123-1617	fake11617@email.com 33.646793	 -117.918192
4873	Gift/Food Drives	Help organize a food drive or a gift drive for a shelter serving the homeless in Costa Mesa          	11617	Share Our Selves Corporation                                                                                            	BasicNeeds	1550 Superior Ave 	Costa Mesa          	CA  	92627	555-123-1617	fake11617@email.com 33.646793	 -117.918192
4874	Welcome Home Kit assembly	Help assemble a Welcome Home Gift Basket for a formerly home person, scheduled to occupy a Permanent Supportive Housing dwelling in Berkeley            	11607	SEVA Foundation	BasicNeeds	1786 Fifth Street 	Berkeley            	CA  	94710	555-123-1607	fake11607@email.com 37.867552	 -122.298147
4875	Basic needs "kit" assembly	Help assemble a kit to help families in need navigate the maze of services available to them in Berkeley            	11607	SEVA Foundation	BasicNeeds	1786 Fifth Street 	Berkeley            	CA  	94710	555-123-1607	fake11607@email.com 37.867552	 -122.298147
4876	Donation sorting	Help Process Gifts for an Organization in Berkeley            	11607	SEVA Foundation	BasicNeeds	1786 Fifth Street 	Berkeley            	CA  	94710	555-123-1607	fake11607@email.com 37.867552	 -122.298147
4877	Cooking groups	Participate in a cooking group to prepare food for a homeless shelter in Berkeley            	11607	SEVA Foundation	BasicNeeds	1786 Fifth Street 	Berkeley            	CA  	94710	555-123-1607	fake11607@email.com 37.867552	 -122.298147
4878	Gift/Food Drives	Help organize a food drive or a gift drive for a shelter serving the homeless in Berkeley            	11607	SEVA Foundation	BasicNeeds	1786 Fifth Street 	Berkeley            	CA  	94710	555-123-1607	fake11607@email.com 37.867552	 -122.298147
4879	Book/literacy fairs	Help organize a literary and book fair in Redlands            	11585	Senior Care Fund	Education	300 East State Street 290	Redlands            	CA  	92373	555-123-1585	fake11585@email.com 34.038783	 -117.178125
4880	Career Days	Help organize a career day at an agency or school in Redlands            	11585	Senior Care Fund	Education	300 East State Street 290	Redlands            	CA  	92373	555-123-1585	fake11585@email.com 34.038783	 -117.178125
4881	Back to school events (supplies/backpack drives)	Help prepare back to school events in under-served communities in Redlands            	11585	Senior Care Fund	Education	300 East State Street 290	Redlands            	CA  	92373	555-123-1585	fake11585@email.com 34.038783	 -117.178125
4882	After-school homework help/tutoring	Tutor students after school in Redlands            	11585	Senior Care Fund	Education	300 East State Street 290	Redlands            	CA  	92373	555-123-1585	fake11585@email.com 34.038783	 -117.178125
4883	Mentoring	Mentor a Teenager in Redlands            	11585	Senior Care Fund	Education	300 East State Street 290	Redlands            	CA  	92373	555-123-1585	fake11585@email.com 34.038783	 -117.178125
4884	Graduations	Help at a High School student graduation ceremony in Redlands            	11585	Senior Care Fund	Education	300 East State Street 290	Redlands            	CA  	92373	555-123-1585	fake11585@email.com 34.038783	 -117.178125
4885	Book/literacy fairs	Help organize a literary and book fair in Los Angeles         	11578	Self Realization Fellowship Church	Education	3880 San Rafael Avenue, Dept. 9W 	Los Angeles         	CA  	90065	555-123-1578	fake11578@email.com 34.127151	 -118.228272
4886	Career Days	Help organize a career day at an agency or school in Los Angeles         	11578	Self Realization Fellowship Church	Education	3880 San Rafael Avenue, Dept. 9W 	Los Angeles         	CA  	90065	555-123-1578	fake11578@email.com 34.127151	 -118.228272
4887	Back to school events (supplies/backpack drives)	Help prepare back to school events in under-served communities in Los Angeles         	11578	Self Realization Fellowship Church	Education	3880 San Rafael Avenue, Dept. 9W 	Los Angeles         	CA  	90065	555-123-1578	fake11578@email.com 34.127151	 -118.228272
4888	After-school homework help/tutoring	Tutor students after school in Los Angeles         	11578	Self Realization Fellowship Church	Education	3880 San Rafael Avenue, Dept. 9W 	Los Angeles         	CA  	90065	555-123-1578	fake11578@email.com 34.127151	 -118.228272
4889	Mentoring	Mentor a Teenager in Los Angeles         	11578	Self Realization Fellowship Church	Education	3880 San Rafael Avenue, Dept. 9W 	Los Angeles         	CA  	90065	555-123-1578	fake11578@email.com 34.127151	 -118.228272
4890	Graduations	Help at a High School student graduation ceremony in Los Angeles         	11578	Self Realization Fellowship Church	Education	3880 San Rafael Avenue, Dept. 9W 	Los Angeles         	CA  	90065	555-123-1578	fake11578@email.com 34.127151	 -118.228272
4891	Welcome Home Kit assembly	Help assemble a Welcome Home Gift Basket for a formerly home person, scheduled to occupy a Permanent Supportive Housing dwelling in Los Angeles         	11557	Search To Involve Pilipino Americans Inc.	BasicNeeds	3200 West Temple Street 	Los Angeles         	CA  	90026	555-123-1557	fake11557@email.com 34.07884	 -118.264859
4892	Basic needs "kit" assembly	Help assemble a kit to help families in need navigate the maze of services available to them in Los Angeles         	11557	Search To Involve Pilipino Americans Inc.	BasicNeeds	3200 West Temple Street 	Los Angeles         	CA  	90026	555-123-1557	fake11557@email.com 34.07884	 -118.264859
4893	Donation sorting	Help Process Gifts for an Organization in Los Angeles         	11557	Search To Involve Pilipino Americans Inc.	BasicNeeds	3200 West Temple Street 	Los Angeles         	CA  	90026	555-123-1557	fake11557@email.com 34.07884	 -118.264859
4894	Cooking groups	Participate in a cooking group to prepare food for a homeless shelter in Los Angeles         	11557	Search To Involve Pilipino Americans Inc.	BasicNeeds	3200 West Temple Street 	Los Angeles         	CA  	90026	555-123-1557	fake11557@email.com 34.07884	 -118.264859
4895	Gift/Food Drives	Help organize a food drive or a gift drive for a shelter serving the homeless in Los Angeles         	11557	Search To Involve Pilipino Americans Inc.	BasicNeeds	3200 West Temple Street 	Los Angeles         	CA  	90026	555-123-1557	fake11557@email.com 34.07884	 -118.264859
4896	Book/literacy fairs	Help organize a literary and book fair in Culver City	11538	Scleroderma Foundation Southern California Chapter	Education	10319 Jefferson Boulevard 	Culver City	CA  	90232	555-123-1538	fake11538@email.com 34.019187	 -118.392308
4897	Career Days	Help organize a career day at an agency or school in Culver City	11538	Scleroderma Foundation Southern California Chapter	Education	10319 Jefferson Boulevard 	Culver City	CA  	90232	555-123-1538	fake11538@email.com 34.019187	 -118.392308
4898	Back to school events (supplies/backpack drives)	Help prepare back to school events in under-served communities in Culver City	11538	Scleroderma Foundation Southern California Chapter	Education	10319 Jefferson Boulevard 	Culver City	CA  	90232	555-123-1538	fake11538@email.com 34.019187	 -118.392308
4899	After-school homework help/tutoring	Tutor students after school in Culver City	11538	Scleroderma Foundation Southern California Chapter	Education	10319 Jefferson Boulevard 	Culver City	CA  	90232	555-123-1538	fake11538@email.com 34.019187	 -118.392308
4900	Mentoring	Mentor a Teenager in Culver City	11538	Scleroderma Foundation Southern California Chapter	Education	10319 Jefferson Boulevard 	Culver City	CA  	90232	555-123-1538	fake11538@email.com 34.019187	 -118.392308
4901	Graduations	Help at a High School student graduation ceremony in Culver City	11538	Scleroderma Foundation Southern California Chapter	Education	10319 Jefferson Boulevard 	Culver City	CA  	90232	555-123-1538	fake11538@email.com 34.026848	 -118.375418
4902	Childcare	Help provide childcare at an agency serving families in poverty in Valencia	11497	Hands on Santa Clarita	Income	25663 Avenue Stanford 	Valencia	CA  	91355	555-123-1497	fake11497@email.com 34.41056	 -118.562777
4903	Financial Literacy Workshops	Conduct financial literacy workshops to help educate struggling families in Valencia	11497	Hands on Santa Clarita	Income	25663 Avenue Stanford 	Valencia	CA  	91355	555-123-1497	fake11497@email.com 34.41056	 -118.562777
4904	Computer Literacy Workshops	Teach people in under-served communities basic computer literacy in Valencia	11497	Hands on Santa Clarita	Income	25663 Avenue Stanford 	Valencia	CA  	91355	555-123-1497	fake11497@email.com 34.41056	 -118.562777
4905	Job Interview/Resume Workshops	Help the unemployed prepared for a job interview in Valencia	11497	Hands on Santa Clarita	Income	25663 Avenue Stanford 	Valencia	CA  	91355	555-123-1497	fake11497@email.com 34.41056	 -118.562777
4906	Earned Income Tax Credit (EITC) a.k.a. Volunteer Income Tax Assistance (VITA)	Help poor families prepare their tax forms for EITC in Valencia	11497	Hands on Santa Clarita	Income	25663 Avenue Stanford 	Valencia	CA  	91355	555-123-1497	fake11497@email.com 34.41056	 -118.562777
4907	Life Skills Class Facilitation	Help poor families and individuals acquire the life-skills they need to succeed. in Valencia	11497	Hands on Santa Clarita	Income	25663 Avenue Stanford 	Valencia	CA  	91355	555-123-1497	fake11497@email.com 34.41056	 -118.562777
4908	Welcome Home Kit assembly	Help assemble a Welcome Home Gift Basket for a formerly home person, scheduled to occupy a Permanent Supportive Housing dwelling in Santa Clarita       	11490	Child & Family Center                                                                                                   	BasicNeeds	21545 Centre Pointe Parkway 	Santa Clarita       	CA  	91350	555-123-1490	fake11490@email.com 48.656448	 2.392855
4909	Basic needs "kit" assembly	Help assemble a kit to help families in need navigate the maze of services available to them in Santa Clarita       	11490	Child & Family Center                                                                                                   	BasicNeeds	21545 Centre Pointe Parkway 	Santa Clarita       	CA  	91350	555-123-1490	fake11490@email.com 48.656448	 2.392855
4910	Donation sorting	Help Process Gifts for an Organization in Santa Clarita       	11490	Child & Family Center                                                                                                   	BasicNeeds	21545 Centre Pointe Parkway 	Santa Clarita       	CA  	91350	555-123-1490	fake11490@email.com 48.656448	 2.392855
4911	Cooking groups	Participate in a cooking group to prepare food for a homeless shelter in Santa Clarita       	11490	Child & Family Center                                                                                                   	BasicNeeds	21545 Centre Pointe Parkway 	Santa Clarita       	CA  	91350	555-123-1490	fake11490@email.com 48.656448	 2.392855
4912	Gift/Food Drives	Help organize a food drive or a gift drive for a shelter serving the homeless in Santa Clarita       	11490	Child & Family Center                                                                                                   	BasicNeeds	21545 Centre Pointe Parkway 	Santa Clarita       	CA  	91350	555-123-1490	fake11490@email.com 48.656448	 2.392855
4913	Childcare	Help provide childcare at an agency serving families in poverty in San Marino          	11463	San Marino School Foundation                                                                                            	Income	1665 West Drive 	San Marino          	CA  	91108	555-123-1463	fake11463@email.com 34.119498	 -118.114046
4914	Financial Literacy Workshops	Conduct financial literacy workshops to help educate struggling families in San Marino          	11463	San Marino School Foundation                                                                                            	Income	1665 West Drive 	San Marino          	CA  	91108	555-123-1463	fake11463@email.com 34.119498	 -118.114046
4915	Computer Literacy Workshops	Teach people in under-served communities basic computer literacy in San Marino          	11463	San Marino School Foundation                                                                                            	Income	1665 West Drive 	San Marino          	CA  	91108	555-123-1463	fake11463@email.com 34.119498	 -118.114046
4916	Job Interview/Resume Workshops	Help the unemployed prepared for a job interview in San Marino          	11463	San Marino School Foundation                                                                                            	Income	1665 West Drive 	San Marino          	CA  	91108	555-123-1463	fake11463@email.com 34.119498	 -118.114046
4917	Earned Income Tax Credit (EITC) a.k.a. Volunteer Income Tax Assistance (VITA)	Help poor families prepare their tax forms for EITC in San Marino          	11463	San Marino School Foundation                                                                                            	Income	1665 West Drive 	San Marino          	CA  	91108	555-123-1463	fake11463@email.com 34.119498	 -118.114046
4918	Life Skills Class Facilitation	Help poor families and individuals acquire the life-skills they need to succeed. in San Marino          	11463	San Marino School Foundation                                                                                            	Income	1665 West Drive 	San Marino          	CA  	91108	555-123-1463	fake11463@email.com 34.118257	 -118.112003
4919	Childcare	Help provide childcare at an agency serving families in poverty in San Gabriel         	11444	San Gabriel Mission High School - Attn: Mary Ann Baldonado                                                              	Income	254 South Santa Anita Street 	San Gabriel         	CA  	91776	555-123-1444	fake11444@email.com 34.093737	 -118.096036
4920	Financial Literacy Workshops	Conduct financial literacy workshops to help educate struggling families in San Gabriel         	11444	San Gabriel Mission High School - Attn: Mary Ann Baldonado                                                              	Income	254 South Santa Anita Street 	San Gabriel         	CA  	91776	555-123-1444	fake11444@email.com 34.093737	 -118.096036
4921	Computer Literacy Workshops	Teach people in under-served communities basic computer literacy in San Gabriel         	11444	San Gabriel Mission High School - Attn: Mary Ann Baldonado                                                              	Income	254 South Santa Anita Street 	San Gabriel         	CA  	91776	555-123-1444	fake11444@email.com 34.093737	 -118.096036
4922	Job Interview/Resume Workshops	Help the unemployed prepared for a job interview in San Gabriel         	11444	San Gabriel Mission High School - Attn: Mary Ann Baldonado                                                              	Income	254 South Santa Anita Street 	San Gabriel         	CA  	91776	555-123-1444	fake11444@email.com 34.093737	 -118.096036
4923	Earned Income Tax Credit (EITC) a.k.a. Volunteer Income Tax Assistance (VITA)	Help poor families prepare their tax forms for EITC in San Gabriel         	11444	San Gabriel Mission High School - Attn: Mary Ann Baldonado                                                              	Income	254 South Santa Anita Street 	San Gabriel         	CA  	91776	555-123-1444	fake11444@email.com 34.093737	 -118.096036
4924	Life Skills Class Facilitation	Help poor families and individuals acquire the life-skills they need to succeed. in San Gabriel         	11444	San Gabriel Mission High School - Attn: Mary Ann Baldonado                                                              	Income	254 South Santa Anita Street 	San Gabriel         	CA  	91776	555-123-1444	fake11444@email.com 34.093737	 -118.096036
4925	Welcome Home Kit assembly	Help assemble a Welcome Home Gift Basket for a formerly home person, scheduled to occupy a Permanent Supportive Housing dwelling in San Diego	11397	San Diego Youth Services	BasicNeeds	3255 Wing St 	San Diego	CA  	92110	555-123-1397	fake11397@email.com 32.765725	 -117.200825
4926	Basic needs "kit" assembly	Help assemble a kit to help families in need navigate the maze of services available to them in San Diego	11397	San Diego Youth Services	BasicNeeds	3255 Wing St 	San Diego	CA  	92110	555-123-1397	fake11397@email.com 32.765725	 -117.200825
4927	Donation sorting	Help Process Gifts for an Organization in San Diego	11397	San Diego Youth Services	BasicNeeds	3255 Wing St 	San Diego	CA  	92110	555-123-1397	fake11397@email.com 32.765725	 -117.200825
4928	Cooking groups	Participate in a cooking group to prepare food for a homeless shelter in San Diego	11397	San Diego Youth Services	BasicNeeds	3255 Wing St 	San Diego	CA  	92110	555-123-1397	fake11397@email.com 32.765725	 -117.200825
4929	Gift/Food Drives	Help organize a food drive or a gift drive for a shelter serving the homeless in San Diego	11397	San Diego Youth Services	BasicNeeds	3255 Wing St 	San Diego	CA  	92110	555-123-1397	fake11397@email.com 32.765725	 -117.200825
4930	Book/literacy fairs	Help organize a literary and book fair in San Diego           	11387	San Diego Humane & SPCA	Education	5500 Gaines Street 	San Diego           	CA  	92110	555-123-1387	fake11387@email.com 32.765725	 -117.200825
